study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,carbon_density,stock_gCm2,stock_MgHa,habitat,latitude,longitude,country,admin_division,max_depth
Nahlik_and_Fennessy_2016,NWCA11-2196,NWCA11-2196-5170,0,100,0.19636363636363635,NA,0.24149242424242423,0.047420330578512394,47420.330578512396,474.203305785124,marsh,39.2908343,-74.70713435,United States,New Jersey,66
Nahlik_and_Fennessy_2016,NWCA11-2197,NWCA11-2197-5169,0,100,0.104,NA,0.149675,0.015566199999999999,15566.199999999999,155.662,marsh,39.35160706,-74.54094939,United States,New Jersey,60
Nahlik_and_Fennessy_2016,NWCA11-2199,NWCA11-2199-5167,0,100,1.360919540229885,NA,0.018503448275862068,0.025181704320253663,25181.704320253662,251.81704320253664,marsh,40.43013205,-73.99095193,United States,New Jersey,87
Nahlik_and_Fennessy_2016,NWCA11-2203,NWCA11-2203-5166,0,100,0.622,NA,0.05462,0.03397364,33973.64,339.7364,marsh,39.55922116,-74.30403876,United States,New Jersey,65
Nahlik_and_Fennessy_2016,NWCA11-2204,NWCA11-2204-5165,0,100,0.1988888888888889,NA,0.22833333333333333,0.04541296296296296,45412.962962962956,454.12962962962956,marsh,39.30816896,-74.72408222,United States,New Jersey,63
Nahlik_and_Fennessy_2016,NWCA11-2205,NWCA11-2205-5164,0,100,0.178,NA,0.21368307692307692,0.03803558769230769,38035.587692307694,380.35587692307695,marsh,39.34671067,-74.49078096,United States,New Jersey,65
Nahlik_and_Fennessy_2016,NWCA11-2207,NWCA11-2207-5163,0,100,1.3288776029071863,NA,0.010389,0.013805709416602759,13805.709416602758,138.05709416602758,marsh,40.43227043,-73.99172257,United States,New Jersey,114
Nahlik_and_Fennessy_2016,NWCA11-2215,NWCA11-2215-5162,0,100,0.6857985849295555,NA,0.12489199999999999,0.08565075686902203,85650.75686902204,856.5075686902204,marsh,40.43152435,-73.99267738,United States,New Jersey,125
Nahlik_and_Fennessy_2016,NWCA11-2220,NWCA11-2220-5161,0,100,0.1396153846153846,NA,0.3878423076923077,0.054148752958579884,54148.752958579884,541.4875295857988,marsh,39.29979086,-74.70599592,United States,New Jersey,52
Nahlik_and_Fennessy_2016,NWCA11-2222,NWCA11-2222-5160,0,100,0.8275999999999999,NA,0.05157600000000001,0.042684297600000004,42684.2976,426.84297599999996,marsh,39.50874337,-74.32292187,United States,New Jersey,75
Nahlik_and_Fennessy_2016,NWCA11-2262,NWCA11-2262-4465,0,100,0.6412271069774235,0.12095891383610269,0.052792,0.03385166143155214,33851.66143155214,338.5166143155214,marsh,40.63260215,-73.47579134,United States,New York,125
Nahlik_and_Fennessy_2016,NWCA11-2265,NWCA11-2265-4370,0,100,0.2129231284683676,0.44228995377369285,0.20199999999999999,0.04301047195061025,43010.471950610256,430.1047195061026,marsh,40.76595871,-72.88414359,United States,New York,125
Nahlik_and_Fennessy_2016,NWCA11-2265,NWCA11-2265-4371,0,100,0.19667301729335096,0.4969413482653978,0.22929701492537316,0.045096535781731666,45096.53578173166,450.9653578173166,marsh,40.76595871,-72.88414359,United States,New York,67
Nahlik_and_Fennessy_2016,NWCA11-2269,NWCA11-2269-4374,0,100,0.12181339756468063,0.7986228102631593,0.382175,0.046554035214281815,46554.035214281816,465.54035214281816,marsh,40.80414415,-72.70037024,United States,New York,68
Nahlik_and_Fennessy_2016,NWCA11-2269,NWCA11-2269-4475,0,100,0.12920876910893292,0.7803248645311827,0.374038,0.04832898957996705,48328.989579967056,483.28989579967055,marsh,40.80414415,-72.70037024,United States,New York,115
Nahlik_and_Fennessy_2016,NWCA11-2273,NWCA11-2273-4473,0,100,0.30759540765057114,0.30408832942237174,0.13647096774193548,0.04197784295504859,41977.84295504859,419.7784295504859,marsh,40.60574765,-73.61660975,United States,New York,62
Nahlik_and_Fennessy_2016,NWCA11-2279,NWCA11-2279-4468,0,100,0.3816063501259934,0.21853920539259264,0.096584,0.03685706772056895,36857.06772056895,368.5706772056895,marsh,40.61940448,-73.49561303,United States,New York,135
Nahlik_and_Fennessy_2016,NWCA11-2281,NWCA11-2281-4466,0,100,0.36119123227472427,0.28298182712695963,0.12768000000000002,0.0461168965368368,46116.8965368368,461.168965368368,marsh,40.6361534,-73.40055922,United States,New York,105
Nahlik_and_Fennessy_2016,NWCA11-2355,NWCA11-2355-3808,0,100,0.5971320414634735,NA,0.059904,0.03577059781182792,35770.59781182792,357.70597811827923,marsh,44.93210011,-124.0089002,United States,Oregon,127
Nahlik_and_Fennessy_2016,NWCA11-2355,NWCA11-2355-3809,0,100,0.6806346683943012,NA,0.050528000000000003,0.034391108524627255,34391.108524627256,343.9110852462726,marsh,44.93210011,-124.0089002,United States,Oregon,125
Nahlik_and_Fennessy_2016,NWCA11-2382,NWCA11-2382-4404,0,100,0.16,NA,0.3475333333333333,0.05560533333333333,55605.33333333333,556.0533333333333,marsh,41.70993455,-71.30472843,United States,Rhode Island,90
Nahlik_and_Fennessy_2016,NWCA11-2382,NWCA11-2382-4551,0,100,0.155,NA,0.28926,0.0448353,44835.3,448.35300000000007,marsh,41.70993455,-71.30472843,United States,Rhode Island,115
Nahlik_and_Fennessy_2016,NWCA11-2390,NWCA11-2390-4397,0,100,0.9977999999999999,NA,0.136226,0.1359263028,135926.3028,1359.263028,marsh,41.71083592,-71.28859438,United States,Rhode Island,125
Nahlik_and_Fennessy_2016,NWCA11-2403,NWCA11-2403-5142,0,100,1.505,NA,0.005067857142857143,0.007627124999999999,7627.124999999999,76.27125,marsh,32.64357232,-80.28364324,United States,South Carolina,84
Nahlik_and_Fennessy_2016,NWCA11-2404,NWCA11-2404-3404,0,100,1.294,NA,0.011761666666666665,0.015219596666666665,15219.596666666665,152.19596666666664,marsh,32.81787075,-79.72715247,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2407,NWCA11-2407-2769,0,100,0.42,NA,0.0211,0.008862,8862,88.62,marsh,32.6200848,-80.22069279,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2408,NWCA11-2408-5216,0,100,0.35,NA,0.0466,0.01631,16310.000000000002,163.10000000000002,marsh,32.91191732,-79.67633587,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2410,NWCA11-2410-3275,0,100,1.4987,NA,0.011404,0.017091174799999997,17091.174799999997,170.91174799999996,scrub/shrub,32.52797655,-80.59788235,United States,South Carolina,125
Nahlik_and_Fennessy_2016,NWCA11-2411,NWCA11-2411-5206,0,100,1.41,NA,0.0019,0.002679,2678.9999999999995,26.789999999999996,marsh,32.39746088,-80.63893141,United States,South Carolina,50
Nahlik_and_Fennessy_2016,NWCA11-2412,NWCA11-2412-3405,0,100,1.05,NA,0.0247,0.025935,25935,259.35,marsh,33.8781886,-78.5733072,United States,South Carolina,63
Nahlik_and_Fennessy_2016,NWCA11-2418,NWCA11-2418-2750,0,100,0.68,NA,0.0184,0.012512,12512,125.12,marsh,32.39959155,-80.65901056,United States,South Carolina,50
Nahlik_and_Fennessy_2016,NWCA11-2420,NWCA11-2420-3358,0,100,1.43,NA,0.0048,0.0068639999999999994,6863.999999999999,68.63999999999999,marsh,32.81910575,-79.72651955,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2423,NWCA11-2423-5340,0,100,1.2833999999999999,NA,0.00293,0.0037603619999999993,3760.361999999999,37.60361999999999,marsh,32.56770511,-80.15951581,United States,South Carolina,115
Nahlik_and_Fennessy_2016,NWCA11-2424,NWCA11-2424-5131,0,100,0.4293333333333333,NA,0.03773333333333333,0.016200177777777772,16200.177777777773,162.00177777777773,marsh,33.01048243,-79.37628417,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2426,NWCA11-2426-2611,0,100,1.0824,NA,0.013404000000000001,0.014508489600000002,14508.489600000003,145.08489600000004,marsh,32.5344469,-80.45276742,United States,South Carolina,125
Nahlik_and_Fennessy_2016,NWCA11-2427,NWCA11-2427-3453,0,100,1.14,NA,0.0458,0.052211999999999995,52211.99999999999,522.1199999999999,marsh,33.19883573,-79.18915305,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2431,NWCA11-2431-5248,0,100,1.1588560564639714,0.027497123131185755,0.0118,0.013674501466274863,13674.501466274862,136.74501466274862,marsh,32.82037206,-79.73513528,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2434,NWCA11-2434-2791,0,100,1.3994520547945206,NA,0.002202739726027397,0.00308262863576656,3082.62863576656,30.826286357665598,marsh,32.39303529,-80.6638329,United States,South Carolina,73
Nahlik_and_Fennessy_2016,NWCA11-2435,NWCA11-2435-2792,0,100,1.436,NA,0.004485714285714286,0.006441485714285714,6441.485714285714,64.41485714285713,marsh,32.66363368,-80.28484663,United States,South Carolina,70
Nahlik_and_Fennessy_2016,NWCA11-2442,NWCA11-2442-5130,0,100,0.27,NA,0.0381,0.010287000000000001,10287.000000000002,102.87000000000002,marsh,32.52475031,-80.46577144,United States,South Carolina,66
Nahlik_and_Fennessy_2016,NWCA11-2444,NWCA11-2444-5129,0,100,0.53,NA,0.0592,0.031376,31376,313.76,swamp,33.86514126,-78.55875328,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2446,NWCA11-2446-5128,0,100,1.86,NA,0.0077,0.014322000000000001,14322.000000000002,143.22000000000003,marsh,32.64506039,-80.27531255,United States,South Carolina,68
Nahlik_and_Fennessy_2016,NWCA11-2447,NWCA11-2447-5262,0,100,0.8028571428571429,NA,0.03698571428571429,0.029694244897959188,29694.244897959186,296.94244897959186,marsh,32.81287987,-79.73039663,United States,South Carolina,63
Nahlik_and_Fennessy_2016,NWCA11-2450,NWCA11-2450-3679,0,100,1.2374,NA,0.0040219999999999995,0.0049768228,4976.8228,49.768228,marsh,32.26211035,-80.78888195,United States,South Carolina,125
Nahlik_and_Fennessy_2016,NWCA11-2452,NWCA11-2452-5269,0,100,1.1933333333333334,NA,0.0035399999999999993,0.0042244,4224.4,42.244,marsh,32.81384356,-79.74670136,United States,South Carolina,60
Nahlik_and_Fennessy_2016,NWCA11-2455,NWCA11-2455-5125,0,100,1.23,NA,0.005,0.00615,6150,61.5,marsh,32.36546676,-80.54524985,United States,South Carolina,65
Nahlik_and_Fennessy_2016,NWCA11-2458,NWCA11-2458-3683,0,100,0.4,NA,0.0416,0.01664,16640,166.4,marsh,32.46057687,-80.62834507,United States,South Carolina,62
Nahlik_and_Fennessy_2016,NWCA11-2527,NWCA11-2527-5714,0,100,1.3032530120481929,NA,0.026239759036144582,0.034197044999274215,34197.044999274214,341.97044999274215,marsh,26.19522377,-97.32745012,United States,Texas,83
Nahlik_and_Fennessy_2016,NWCA11-2527,NWCA11-2527-5715,0,100,1.2235465458498336,NA,0.028356,0.03469488585411788,34694.88585411788,346.94885854117877,marsh,26.19522377,-97.32745012,United States,Texas,125
Nahlik_and_Fennessy_2016,NWCA11-2529,NWCA11-2529-4444,0,100,0.8890597360651151,NA,0.012196,0.010842972541050145,10842.972541050145,108.42972541050145,marsh,28.84890976,-95.47948705,United States,Texas,128
Nahlik_and_Fennessy_2016,NWCA11-2529,NWCA11-2529-4445,0,100,1.3261538461538462,NA,0.008034615384615383,0.010655136094674555,10655.136094674555,106.55136094674556,marsh,28.84890976,-95.47948705,United States,Texas,78
Nahlik_and_Fennessy_2016,NWCA11-2530,NWCA11-2530-5716,0,100,0.8302777777777777,NA,0.07505277777777777,0.062314653549382704,62314.65354938271,623.1465354938272,marsh,29.77921925,-94.76982372,United States,Texas,72
Nahlik_and_Fennessy_2016,NWCA11-2531,NWCA11-2531-3574,0,100,1.5521505376344087,NA,0.006376344086021506,0.009897045901260263,9897.045901260262,98.97045901260263,marsh,28.58921605,-96.00712654,United States,Texas,93
Nahlik_and_Fennessy_2016,NWCA11-2535,NWCA11-2535-5717,0,100,1.0233592773061098,NA,0.018788,0.01922687410202719,19226.87410202719,192.26874102027188,marsh,28.81342377,-96.57279692,United States,Texas,123
Nahlik_and_Fennessy_2016,NWCA11-2536,NWCA11-2536-3340,0,100,0.8626177020565164,NA,0.0067218749999999996,0.005798408366011146,5798.408366011146,57.984083660111466,mangrove,29.23680204,-94.89075584,United States,Texas,64
Nahlik_and_Fennessy_2016,NWCA11-2537,NWCA11-2537-4062,0,100,0.5848387096774194,NA,0.07114193548387097,0.04160655775234132,41606.557752341316,416.06557752341314,marsh,29.73924291,-94.05653488,United States,Texas,62
Nahlik_and_Fennessy_2016,NWCA11-2538,NWCA11-2538-3875,0,100,1.1948387096774193,NA,0.009232258064516129,0.0110310593132154,11031.0593132154,110.31059313215401,mangrove,29.5447508,-94.47438287,United States,Texas,93
Nahlik_and_Fennessy_2016,NWCA11-2540,NWCA11-2540-5718,0,100,1.3969662921348314,NA,0.007725842696629214,0.010792741825527079,10792.741825527079,107.9274182552708,marsh,29.07968568,-95.20706198,United States,Texas,89
Nahlik_and_Fennessy_2016,NWCA11-2541,NWCA11-2541-5719,0,100,0.8537681159420291,NA,0.037950724637681156,0.03240111867254778,32401.11867254778,324.0111867254778,marsh,29.74715071,-94.70161163,United States,Texas,69
Nahlik_and_Fennessy_2016,NWCA11-2546,NWCA11-2546-5722,0,100,0.8408,NA,0.002619,0.0022020551999999997,2202.0552,22.020552,mangrove,29.73118896,-94.7153301,United States,Texas,125
Nahlik_and_Fennessy_2016,NWCA11-2549,NWCA11-2549-3755,0,100,1.5762,NA,0.008381,0.0132101322,13210.1322,132.101322,marsh,29.64107064,-94.15588663,United States,Texas,125
Nahlik_and_Fennessy_2016,NWCA11-2551,NWCA11-2551-5723,0,100,1.5679769123398526,NA,0.021896,0.03433242247259341,34332.42247259341,343.32422472593413,marsh,28.81469875,-96.57266286,United States,Texas,132
Nahlik_and_Fennessy_2016,NWCA11-2555,NWCA11-2555-4794,0,100,1.4271893250757957,NA,0.0032980000000000006,0.004706870394099975,4706.870394099975,47.06870394099975,marsh,28.36146818,-96.67132832,United States,Texas,127
Nahlik_and_Fennessy_2016,NWCA11-2557,NWCA11-2557-5724,0,100,1.6103076923076922,NA,0.007050769230769232,0.011353907928994085,11353.907928994086,113.53907928994086,mangrove,29.749715,-94.70771332,United States,Texas,65
Nahlik_and_Fennessy_2016,NWCA11-2562,NWCA11-2562-5725,0,100,2.283333333333333,NA,0.002119047619047619,0.004838492063492063,4838.492063492063,48.384920634920626,mangrove,29.7336735,-94.69736281,United States,Texas,63
Nahlik_and_Fennessy_2016,NWCA11-2564,NWCA11-2564-5726,0,100,0.6982456140350877,NA,0.03858947368421053,0.026944930747922438,26944.93074792244,269.4493074792244,marsh,29.30383781,-94.96554659,United States,Texas,57
Nahlik_and_Fennessy_2016,NWCA11-2565,NWCA11-2565-3896,0,100,0.4701195163445244,NA,0.061080327868852466,0.028715054195869897,28715.054195869896,287.15054195869897,marsh,29.68623706,-93.96593682,United States,Texas,61
Nahlik_and_Fennessy_2016,NWCA11-2566,NWCA11-2566-4060,0,100,0.8088941755702395,NA,0.044222000000000004,0.035770918232067135,35770.91823206714,357.7091823206714,marsh,29.61556355,-94.42741246,United States,Texas,134
Nahlik_and_Fennessy_2016,NWCA11-2573,NWCA11-2573-5733,0,100,0.39213114754098366,NA,0.044840983606557375,0.01758354635850578,17583.54635850578,175.8354635850578,mangrove,29.74603812,-94.70685723,United States,Texas,61
Nahlik_and_Fennessy_2016,NWCA11-2575,NWCA11-2575-3894,0,100,1.2144897959183671,NA,0.008407142857142856,0.010210389212827985,10210.389212827984,102.10389212827984,marsh,27.87628571,-97.05422659,United States,Texas,98
Nahlik_and_Fennessy_2016,NWCA11-2577,NWCA11-2577-3792,0,100,1.063380281690141,NA,0.02246056338028169,0.023884120214243208,23884.12021424321,238.84120214243208,marsh,29.67961,-94.07507,United States,Texas,71
Nahlik_and_Fennessy_2016,NWCA11-2580,NWCA11-2580-5734,0,100,1.7725274725274724,NA,0.0035450549450549446,0.006283707281729258,6283.707281729258,62.83707281729259,marsh,29.17124903,-95.0099533,United States,Texas,91
Nahlik_and_Fennessy_2016,NWCA11-2581,NWCA11-2581-3893,0,100,0.35650000000000004,NA,0.07645,0.027254425000000006,27254.425000000007,272.5442500000001,marsh,29.75274873,-94.01576348,United States,Texas,60
Nahlik_and_Fennessy_2016,NWCA11-2582,NWCA11-2582-3573,0,100,1.6615384615384616,NA,0.00968923076923077,0.016099029585798817,16099.029585798817,160.99029585798817,mangrove,29.54427983,-94.47447503,United States,Texas,65
Nahlik_and_Fennessy_2016,NWCA11-2584,NWCA11-2584-5735,0,100,1.4984848484848485,NA,0.006763636363636364,0.010135206611570248,10135.20661157025,101.3520661157025,marsh,29.07699084,-95.20613487,United States,Texas,66
Nahlik_and_Fennessy_2016,NWCA11-2588,NWCA11-2588-3663,0,100,1.540125,NA,0.01120125,0.01725132515625,17251.32515625,172.51325156250002,marsh,28.58878578,-96.00650832,United States,Texas,80
Nahlik_and_Fennessy_2016,NWCA11-2589,NWCA11-2589-5736,0,100,1.741159420289855,NA,0.008455072463768115,0.014721629069523208,14721.629069523207,147.2162906952321,marsh,29.75292024,-94.70464921,United States,Texas,69
Nahlik_and_Fennessy_2016,NWCA11-2591,NWCA11-2591-5737,0,100,1.3819710127803395,NA,0.004753,0.006568508223744954,6568.508223744953,65.68508223744954,marsh,28.34888201,-96.6442252,United States,Texas,135
Nahlik_and_Fennessy_2016,NWCA11-2593,NWCA11-2593-5738,0,100,0.8801416892239217,NA,0.038244,0.03366013876267966,33660.138762679664,336.6013876267966,marsh,29.74850706,-94.70160663,United States,Texas,122
Nahlik_and_Fennessy_2016,NWCA11-2598,NWCA11-2598-4059,0,100,0.9310112359550562,NA,0.013271910112359548,0.012356297437192272,12356.297437192272,123.56297437192272,marsh,29.45142807,-94.68427721,United States,Texas,89
Nahlik_and_Fennessy_2016,NWCA11-2599,NWCA11-2599-3570,0,100,0.8139189189189189,NA,0.048947297297297306,0.03983913130021914,39839.13130021914,398.3913130021914,marsh,28.69519237,-96.57011516,United States,Texas,74
Nahlik_and_Fennessy_2016,NWCA11-2600,NWCA11-2600-3572,0,100,1.7298412698412697,NA,0.0026333333333333334,0.004555248677248677,4555.248677248676,45.552486772486766,mangrove,29.17781958,-95.00314252,United States,Texas,63
Nahlik_and_Fennessy_2016,NWCA11-2603,NWCA11-2603-3895,0,100,0.9429,NA,0.006112000000000001,0.005763004800000001,5763.0048000000015,57.630048000000016,marsh,28.39662219,-96.42141873,United States,Texas,101
Nahlik_and_Fennessy_2016,NWCA11-2605,NWCA11-2605-4058,0,100,0.8145588235294118,NA,0.04145441176470588,0.033767056877162624,33767.05687716263,337.6705687716263,marsh,29.69064672,-94.09077156,United States,Texas,68
Nahlik_and_Fennessy_2016,NWCA11-2608,NWCA11-2608-4056,0,100,1.1499255661652175,NA,0.009705000000000002,0.011160027619633438,11160.027619633436,111.60027619633436,marsh,28.80268843,-95.5633783,United States,Texas,125
Nahlik_and_Fennessy_2016,NWCA11-2634,NWCA11-2634-3436,0,100,1.2229062682118537,NA,0.012339,0.015089440443466062,15089.440443466063,150.89440443466063,marsh,37.32785076,-76.28039374,United States,Virginia,125
Nahlik_and_Fennessy_2016,NWCA11-2636,NWCA11-2636-3860,0,100,1.141507527792793,NA,0.019533000000000002,0.02229706654037663,22297.06654037663,222.9706654037663,marsh,37.62822838,-75.6669754,United States,Virginia,120
Nahlik_and_Fennessy_2016,NWCA11-2637,NWCA11-2637-3339,0,100,1.340594946255783,NA,0.039779999999999996,0.053328866962055035,53328.866962055035,533.2886696205503,marsh,37.38481586,-76.25894979,United States,Virginia,120
Nahlik_and_Fennessy_2016,NWCA11-2639,NWCA11-2639-3317,0,100,0.22652476430290508,NA,0.279262,0.06325975872875789,63259.75872875789,632.5975872875789,marsh,36.72174545,-75.94713541,United States,Virginia,125
Nahlik_and_Fennessy_2016,NWCA11-2642,NWCA11-2642-5748,0,100,1.0706666666666664,NA,0.045713333333333335,0.04894374222222221,48943.74222222221,489.4374222222221,swamp,37.56839189,-75.61022295,United States,Virginia,75
Nahlik_and_Fennessy_2016,NWCA11-2647,NWCA11-2647-3411,0,100,0.3653160129558022,NA,0.09609999999999999,0.03510686884505259,35106.86884505259,351.0686884505259,marsh,37.34425784,-76.55389398,United States,Virginia,60
Nahlik_and_Fennessy_2016,NWCA11-2652,NWCA11-2652-3438,0,100,0.5389071514779263,NA,0.04724878048780488,0.025462705703488752,25462.70570348875,254.6270570348875,marsh,37.55029294,-75.70046224,United States,Virginia,82
Nahlik_and_Fennessy_2016,NWCA11-2655,NWCA11-2655-5750,0,100,0.9905641101936615,NA,0.13064307692307695,0.1294103432452698,129410.34324526977,1294.1034324526977,marsh,37.56539988,-75.60812585,United States,Virginia,65
Nahlik_and_Fennessy_2016,NWCA11-2658,NWCA11-2658-5752,0,100,1.1211231811697864,NA,0.047836,0.0536300484944379,53630.0484944379,536.300484944379,marsh,37.32783768,-76.28268421,United States,Virginia,125
Nahlik_and_Fennessy_2016,NWCA11-2660,NWCA11-2660-5753,0,100,0.0728652097113569,NA,0.236977,0.017267378801768225,17267.378801768224,172.67378801768223,marsh,37.9067567,-75.66723178,United States,Virginia,120
Nahlik_and_Fennessy_2016,NWCA11-2664,NWCA11-2664-3863,0,100,1.471071967905143,NA,0.007437,0.010940362225310548,10940.36222531055,109.4036222531055,marsh,37.9346366,-75.32456554,United States,Virginia,120
